seed_id,mixing_level,cosine_distance
seed_085,100,0.15942835807800293
seed_086,30,0.193903386592865
seed_086,60,0.3013417720794678
seed_086,100,0.21905982494354248
seed_087,30,0.17505818605422974
seed_087,60,0.1454833745956421
seed_087,100,0.1357622742652893
seed_088,30,0.2324010133743286
seed_088,60,0.22494179010391235
seed_088,100,0.224493145942688
seed_089,30,0.20017015933990479
seed_089,60,0.178025484085083
seed_089,100,0.17976725101470947
seed_090,30,0.056852638721466064
seed_090,60,0.0930677056312561
seed_090,100,0.08920001983642578
seed_091,30,0.07931232452392578
seed_091,60,0.10816049575805664
seed_091,100,0.0902901291847229
seed_092,30,0.11715465784072876
seed_092,60,0.14523851871490479
seed_092,100,0.13398218154907227
seed_093,30,0.06810396909713745
seed_093,60,0.0896681547164917
seed_093,100,0.09361696243286133
seed_094,30,0.0725560188293457
seed_094,60,0.17507988214492798
seed_094,100,0.1123775839805603
seed_095,30,0.15439224243164062
seed_095,60,0.17767930030822754
seed_095,100,0.16395938396453857
seed_096,30,0.13335192203521729
seed_096,60,0.11324501037597656
seed_096,100,0.11836838722229004
seed_097,30,0.08168637752532959
seed_097,60,0.21546536684036255
seed_097,100,0.176433265209198
seed_098,30,0.22062474489212036
seed_098,60,0.24624210596084595
seed_098,100,0.25876152515411377
seed_099,30,0.07337707281112671
seed_099,60,0.08989131450653076
seed_099,100,0.10553693771362305
seed_100,30,0.168606698513031
seed_100,60,0.18042749166488647
seed_100,100,0.16298502683639526
seed_101,30,0.07823246717453003
seed_101,60,0.12342685461044312
seed_101,100,0.15703552961349487
seed_102,30,0.06489908695220947
seed_102,60,0.19747072458267212
seed_102,100,0.09648579359054565
seed_103,30,0.13278883695602417
seed_103,60,0.09595191478729248
seed_103,100,0.10665816068649292
seed_104,30,0.0398903489112854
seed_104,60,0.05058109760284424
seed_104,100,0.07679867744445801
seed_105,30,0.04811453819274902
seed_105,60,0.10667502880096436
seed_105,100,0.0835580825805664
