seed_id,mixing_level,cosine_distance
seed_001,30,0.002603590488433838
seed_001,60,0.00313490629196167
seed_001,100,0.003903806209564209
seed_002,30,0.0020509958267211914
seed_002,60,0.002377808094024658
seed_002,100,0.004418134689331055
seed_003,30,0.0010376572608947754
seed_003,60,0.0020221471786499023
seed_003,100,0.0029307007789611816
seed_004,30,0.0020269155502319336
seed_004,60,0.0026827454566955566
seed_004,100,0.0065315961837768555
seed_005,30,0.0019795894622802734
seed_005,60,0.0039994120597839355
seed_005,100,0.004299938678741455
seed_006,30,0.0008366107940673828
seed_006,60,0.002713501453399658
seed_006,100,0.0030817389488220215
seed_007,30,0.0012521147727966309
seed_007,60,0.002414226531982422
seed_007,100,0.003053605556488037
seed_008,30,0.002698183059692383
seed_008,60,0.0039743781089782715
seed_008,100,0.003488898277282715
seed_009,30,0.0020843148231506348
seed_009,60,0.004109621047973633
seed_009,100,0.003668487071990967
seed_010,30,0.0014849305152893066
seed_010,60,0.0028044581413269043
seed_010,100,0.0028147101402282715
seed_011,30,0.0013380050659179688
seed_011,60,0.0033413171768188477
seed_011,100,0.0032195448875427246
seed_012,30,0.0021765828132629395
seed_012,60,0.003997623920440674
seed_012,100,0.0031087398529052734
seed_013,30,0.0018375515937805176
seed_013,60,0.0029802322387695312
seed_013,100,0.003394007682800293
seed_014,30,0.001097559928894043
seed_014,60,0.0025978684425354004
seed_014,100,0.0031734704971313477
seed_015,30,0.0014892816543579102
seed_015,60,0.0030456185340881348
seed_015,100,0.003385305404663086
seed_016,30,0.0019402503967285156
seed_016,60,0.0031659603118896484
seed_016,100,0.003796696662902832
seed_017,30,0.0019393563270568848
seed_017,60,0.004310250282287598
seed_017,100,0.0041544437408447266
seed_018,30,0.001454472541809082
seed_018,60,0.0038610100746154785
seed_018,100,0.003955960273742676
seed_019,30,0.0011168122291564941
seed_019,60,0.0022091269493103027
seed_019,100,0.0029050707817077637
seed_020,30,0.0006950497627258301
seed_020,60,0.0024015307426452637
seed_020,100,0.0024791359901428223
seed_021,30,0.0017736554145812988
seed_021,60,0.003147721290588379
seed_021,100,0.004055917263031006
seed_022,30,0.0011973381042480469
seed_022,60,0.0030661821365356445
seed_022,100,0.003050088882446289
seed_023,30,0.002159714698791504
seed_023,60,0.003609001636505127
seed_023,100,0.003624260425567627
seed_024,30,0.0013785958290100098
seed_024,60,0.0029068589210510254
seed_024,100,0.002814769744873047
seed_025,30,0.0018274188041687012
seed_025,60,0.0027775168418884277
seed_025,100,0.002988159656524658
seed_026,30,0.0021077394485473633
seed_026,60,0.0031273961067199707
seed_026,100,0.0031434297561645508
seed_027,30,0.0018152594566345215
seed_027,60,0.003747999668121338
seed_027,100,0.0037370920181274414
seed_028,30,0.0005153417587280273
seed_028,60,0.002346217632293701
seed_028,100,0.00228196382522583
seed_029,30,0.0011504292488098145
seed_029,60,0.0032224059104919434
seed_029,100,0.003218531608581543
seed_030,30,0.0016186833381652832
seed_030,60,0.002614915370941162
seed_030,100,0.002677440643310547
seed_031,30,0.0015402436256408691
seed_031,60,0.0027744174003601074
seed_031,100,0.0028342008590698242
seed_032,30,0.0012987852096557617
seed_032,60,0.0026012063026428223
seed_032,100,0.002679884433746338
seed_033,30,0.0016640424728393555
seed_033,60,0.0024543404579162598
seed_033,100,0.003287672996520996
seed_034,30,0.001965939998626709
seed_034,60,0.0026358366012573242
seed_034,100,0.002625882625579834
seed_035,30,0.0005611777305603027
seed_035,60,0.0023607611656188965
seed_035,100,0.0026701688766479492
seed_036,30,0.0027222037315368652
seed_036,60,0.004189550876617432
seed_036,100,0.004148900508880615
seed_037,30,0.00230330228805542
seed_037,60,0.0026940107345581055
seed_037,100,0.002570927143096924
seed_038,30,0.002157866954803467
seed_038,60,0.003863990306854248
seed_038,100,0.0037450790405273438
seed_039,30,0.0029202699661254883
seed_039,60,0.004008829593658447
seed_039,100,0.0038770437240600586
seed_040,30,0.0018561482429504395
seed_040,60,0.002759218215942383
seed_040,100,0.002786576747894287
seed_041,30,0.0014060139656066895
seed_041,60,0.004953145980834961
seed_041,100,0.0046669840812683105
seed_042,30,0.0012564659118652344
seed_042,60,0.002932429313659668
seed_042,100,0.003142714500427246
seed_043,30,0.0008611679077148438
seed_043,60,0.0030483007431030273
seed_043,100,0.0025914907455444336
seed_044,30,0.0015082359313964844
seed_044,60,0.0027396082878112793
seed_044,100,0.0029509663581848145
seed_045,30,0.0019999146461486816
seed_045,60,0.0029866695404052734
seed_045,100,0.0035817623138427734
seed_046,30,0.001251518726348877
seed_046,60,0.003914237022399902
seed_046,100,0.0034819841384887695
seed_047,30,0.0014384984970092773
seed_047,60,0.004067361354827881
seed_047,100,0.003855586051940918
seed_048,30,0.0012562274932861328
seed_048,60,0.0026253461837768555
seed_048,100,0.0039536356925964355
seed_049,30,0.0013380646705627441
seed_049,60,0.003137648105621338
seed_049,100,0.003352224826812744
seed_050,30,0.001376807689666748
seed_050,60,0.0035469532012939453
seed_050,100,0.0037423372268676758
seed_051,30,0.002351701259613037
seed_051,60,0.00325852632522583
seed_051,100,0.005004584789276123
seed_052,30,0.0015870928764343262
seed_052,60,0.0038530826568603516
seed_052,100,0.003980457782745361
seed_053,30,0.001608431339263916
seed_053,60,0.003107309341430664
seed_053,100,0.0032480359077453613
seed_054,30,0.002712070941925049
seed_054,60,0.003664374351501465
seed_054,100,0.004555046558380127
seed_055,30,0.001674652099609375
seed_055,60,0.0030242204666137695
seed_055,100,0.0034978389739990234
seed_056,30,0.00204545259475708
seed_056,60,0.003702998161315918
seed_056,100,0.004027426242828369
seed_057,30,0.0017070174217224121
seed_057,60,0.0036484599113464355
seed_057,100,0.005206584930419922
seed_058,30,0.0013614296913146973
seed_058,60,0.003053128719329834
seed_058,100,0.002955913543701172
seed_059,30,0.0019432902336120605
seed_059,60,0.004106998443603516
seed_059,100,0.004131019115447998
seed_060,30,0.0013066530227661133
seed_060,60,0.0024080276489257812
seed_060,100,0.0028454065322875977
seed_061,30,0.001460433006286621
seed_061,60,0.0025277137756347656
seed_061,100,0.0029721856117248535
seed_062,30,0.0014340877532958984
seed_062,60,0.0031201839447021484
seed_062,100,0.0034142732620239258
seed_063,30,0.0010276436805725098
seed_063,60,0.0022556185722351074
seed_063,100,0.003042280673980713
seed_064,30,0.0014463067054748535
seed_064,60,0.003154754638671875
seed_064,100,0.002599656581878662
seed_065,30,0.0021993517875671387
seed_065,60,0.002927422523498535
seed_065,100,0.0040051937103271484
seed_066,30,0.001960575580596924
seed_066,60,0.0027083754539489746
seed_066,100,0.0030052661895751953
seed_067,30,0.0026084184646606445
seed_067,60,0.002835869789123535
seed_067,100,0.0029819607734680176
seed_068,30,0.0016719698905944824
seed_068,60,0.003018796443939209
seed_068,100,0.0030601024627685547
seed_069,30,0.0014559030532836914
seed_069,60,0.002620875835418701
seed_069,100,0.002755105495452881
seed_070,30,0.003925502300262451
seed_070,60,0.0031543970108032227
seed_070,100,0.003303349018096924
seed_071,30,0.0015711784362792969
seed_071,60,0.002505779266357422
seed_071,100,0.0028091073036193848
seed_072,30,0.0012333989143371582
seed_072,60,0.002299964427947998
seed_072,100,0.002444326877593994
seed_073,30,0.0021332502365112305
seed_073,60,0.0030196309089660645
seed_073,100,0.004128575325012207
seed_074,30,0.0014257431030273438
