seed_id,mixing_level,cosine_distance
seed_001,30,0.05495971441268921
seed_001,60,0.16735148429870605
seed_001,100,0.17144423723220825
seed_002,30,0.04269438982009888
seed_002,60,0.09073811769485474
seed_002,100,0.16865265369415283
seed_003,30,0.028656959533691406
seed_003,60,0.09380888938903809
seed_003,100,0.14825963973999023
seed_004,30,0.06021326780319214
seed_004,60,0.1132122278213501
seed_004,100,0.15856897830963135
seed_005,30,0.02299100160598755
seed_005,60,0.08590477705001831
seed_005,100,0.17599493265151978
seed_006,30,0.025482594966888428
seed_006,60,0.08526414632797241
seed_006,100,0.16532069444656372
seed_007,30,0.03131818771362305
seed_007,60,0.08593010902404785
seed_007,100,0.1438160538673401
seed_008,30,0.06114143133163452
seed_008,60,0.17405354976654053
seed_008,100,0.15490210056304932
seed_009,30,0.04712474346160889
seed_009,60,0.18277335166931152
seed_009,100,0.1535874605178833
seed_010,30,0.029980719089508057
seed_010,60,0.11166346073150635
seed_010,100,0.13443106412887573
seed_011,30,0.018036305904388428
seed_011,60,0.14268052577972412
seed_011,100,0.1490573287010193
seed_012,30,0.053248465061187744
seed_012,60,0.12383335828781128
seed_012,100,0.16617166996002197
seed_013,30,0.0665624737739563
seed_013,60,0.1423918604850769
seed_013,100,0.1668604016304016
seed_014,30,0.030707716941833496
seed_014,60,0.12526476383209229
seed_014,100,0.14053857326507568
seed_015,30,0.027710258960723877
seed_015,60,0.11705148220062256
seed_015,100,0.14506518840789795
seed_016,30,0.04478764533996582
seed_016,60,0.11230581998825073
seed_016,100,0.1546313762664795
seed_017,30,0.03200483322143555
seed_017,60,0.16326642036437988
seed_017,100,0.15561091899871826
seed_018,30,0.04257756471633911
seed_018,60,0.15050238370895386
seed_018,100,0.1700088381767273
seed_019,30,0.04830574989318848
seed_019,60,0.12814539670944214
seed_019,100,0.16693991422653198
seed_020,30,0.019537508487701416
seed_020,60,0.1566348671913147
seed_020,100,0.13875043392181396
seed_021,30,0.04710167646408081
seed_021,60,0.13009947538375854
seed_021,100,0.14515167474746704
seed_022,30,0.03843015432357788
seed_022,60,0.20184803009033203
seed_022,100,0.16945111751556396
seed_023,30,0.03165191411972046
seed_023,60,0.18252092599868774
seed_023,100,0.15564078092575073
seed_024,30,0.04433274269104004
seed_024,60,0.15648984909057617
seed_024,100,0.14590948820114136
seed_025,30,0.06172323226928711
seed_025,60,0.18197941780090332
seed_025,100,0.17344528436660767
seed_026,30,0.05799442529678345
seed_026,60,0.1777912974357605
seed_026,100,0.15886616706848145
seed_027,30,0.07141900062561035
seed_027,60,0.13402128219604492
seed_027,100,0.17523211240768433
seed_028,30,0.028191447257995605
seed_028,60,0.17025387287139893
seed_028,100,0.14123189449310303
seed_029,30,0.023500561714172363
seed_029,60,0.15835058689117432
seed_029,100,0.13666099309921265
seed_030,30,0.07916241884231567
seed_030,60,0.2260940670967102
seed_030,100,0.1943487524986267
seed_031,30,0.05227857828140259
seed_031,60,0.15222328901290894
seed_031,100,0.1864827275276184
seed_032,30,0.027859985828399658
seed_032,60,0.11699014902114868
seed_032,100,0.13750481605529785
seed_033,30,0.049532413482666016
seed_033,60,0.10276824235916138
seed_033,100,0.15418463945388794
seed_034,30,0.05345606803894043
seed_034,60,0.15358471870422363
seed_034,100,0.13416779041290283
seed_035,30,0.029189884662628174
seed_035,60,0.1918717622756958
seed_035,100,0.15508437156677246
seed_036,30,0.08054649829864502
seed_036,60,0.16491174697875977
seed_036,100,0.16180503368377686
seed_037,30,0.054977357387542725
seed_037,60,0.151228129863739
seed_037,100,0.15003734827041626
seed_038,30,0.057823002338409424
seed_038,60,0.163122296333313
seed_038,100,0.15124642848968506
seed_039,30,0.060872435569763184
seed_039,60,0.1721130609512329
seed_039,100,0.1757323145866394
seed_040,30,0.062869131565094
seed_040,60,0.15448063611984253
seed_040,100,0.152776837348938
seed_041,30,0.03152841329574585
seed_041,60,0.14776396751403809
seed_041,100,0.14299893379211426
seed_042,30,0.035140037536621094
seed_042,60,0.17941540479660034
seed_042,100,0.16733568906784058
seed_043,30,0.02842611074447632
